,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,year,term_ 60 months,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,addr_state_AL,addr_state_AR,addr_state_AZ,addr_state_CA,addr_state_CO,addr_state_CT,addr_state_DC,addr_state_DE,addr_state_FL,addr_state_GA,addr_state_HI,addr_state_ID,addr_state_IL,addr_state_IN,addr_state_KS,addr_state_KY,addr_state_LA,addr_state_MA,addr_state_MD,addr_state_ME,addr_state_MI,addr_state_MN,addr_state_MO,addr_state_MS,addr_state_MT,addr_state_NC,addr_state_ND,addr_state_NE,addr_state_NH,addr_state_NJ,addr_state_NM,addr_state_NV,addr_state_NY,addr_state_OH,addr_state_OK,addr_state_OR,addr_state_PA,addr_state_RI,addr_state_SC,addr_state_SD,addr_state_TN,addr_state_TX,addr_state_UT,addr_state_VA,addr_state_VT,addr_state_WA,addr_state_WI,addr_state_WV,addr_state_WY,initial_list_status_w,application_type_Joint App,label
308611,4000.0,4000.0,4000.0,0.0999,129.05,44000.0,car,28.63,0.0,690.0,694.0,0.0,10.0,0.0,6026.0,1.0,0.0,167.0,38987.0,19600.0,5.0,3899.0,0.0,0.0,69.0,4.0,4.0,0.0,0.0,1.0,3.0,3.0,3.0,5.0,6.0,6.0,3.0,10.0,0.0,0.0,4.0,100.0,0.0,0.0,62925.0,38987.0,7100.0,43325.0,2015,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308668,11000.0,11000.0,11000.0,0.0668,338.05,68000.0,car,19.89,1.0,735.0,739.0,0.0,13.0,1.0,6466.0,0.0,0.0,0.0,30246.0,36900.0,4.0,2521.0,0.0,0.0,352.0,1.0,1.0,0.0,0.0,5.0,6.0,7.0,14.0,4.0,10.0,18.0,6.0,13.0,0.0,0.0,2.0,90.9,0.0,0.0,85754.0,30246.0,28900.0,48854.0,2015,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
308768,10800.0,10800.0,10800.0,0.24989999999999998,316.94,64000.0,medical,9.19,0.0,665.0,669.0,0.0,7.0,1.0,15205.0,0.0,0.0,0.0,25532.0,24800.0,4.0,3647.0,0.0,0.0,155.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0,1.0,6.0,9.0,3.0,7.0,0.0,0.0,3.0,100.0,1.0,0.0,36800.0,25532.0,2800.0,12000.0,2015,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308784,1200.0,1200.0,1200.0,0.17859999999999998,43.3,41000.0,medical,10.07,0.0,700.0,704.0,2.0,6.0,0.0,2516.0,0.0,0.0,92.0,12034.0,6500.0,7.0,2006.0,0.0,0.0,38.0,5.0,5.0,1.0,0.0,1.0,4.0,1.0,2.0,1.0,5.0,7.0,4.0,6.0,0.0,0.0,2.0,100.0,0.0,0.0,17394.0,12034.0,2500.0,10894.0,2015,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
308791,17000.0,17000.0,17000.0,0.0999,548.47,150000.0,medical,16.36,3.0,670.0,674.0,0.0,11.0,0.0,22876.0,0.0,0.0,0.0,374562.0,27100.0,3.0,34051.0,0.0,0.0,200.0,1.0,1.0,4.0,1.0,6.0,7.0,7.0,11.0,11.0,8.0,18.0,7.0,11.0,0.0,1.0,3.0,84.8,0.0,0.0,439454.0,46424.0,22100.0,44101.0,2015,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
308825,4000.0,4000.0,4000.0,0.12689999999999999,134.18,30000.0,car,7.96,1.0,680.0,684.0,0.0,4.0,0.0,3174.0,0.0,0.0,0.0,3174.0,7100.0,2.0,794.0,0.0,0.0,45.0,6.0,6.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,4.0,6.0,4.0,4.0,0.0,0.0,1.0,83.3,0.0,0.0,7100.0,3174.0,500.0,0.0,2015,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308880,10000.0,10000.0,10000.0,0.0818,314.2,30000.0,car,28.72,0.0,695.0,699.0,1.0,13.0,0.0,16373.0,0.0,0.0,0.0,19820.0,23900.0,3.0,1652.0,0.0,0.0,264.0,7.0,7.0,0.0,0.0,7.0,7.0,9.0,13.0,3.0,12.0,18.0,7.0,13.0,0.0,0.0,3.0,100.0,0.0,0.0,27900.0,19820.0,23300.0,4000.0,2015,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309019,20000.0,20000.0,20000.0,0.1229,667.06,90000.0,medical,25.92,1.0,665.0,669.0,1.0,7.0,0.0,31761.0,0.0,0.0,1623.0,238555.0,46400.0,2.0,39759.0,0.0,0.0,251.0,82.0,12.0,4.0,0.0,3.0,3.0,4.0,12.0,8.0,5.0,15.0,3.0,7.0,0.0,0.0,1.0,96.3,0.0,0.0,259054.0,60986.0,46400.0,32353.0,2015,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309082,3000.0,3000.0,3000.0,0.1655,106.29,76000.0,medical,16.36,0.0,670.0,674.0,2.0,12.0,1.0,10599.0,0.0,0.0,0.0,44345.0,26900.0,14.0,4435.0,0.0,0.0,305.0,8.0,7.0,2.0,0.0,2.0,4.0,4.0,10.0,19.0,10.0,19.0,4.0,12.0,0.0,0.0,6.0,100.0,1.0,0.0,66836.0,44345.0,7800.0,39936.0,2015,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
309114,1325.0,1325.0,1325.0,0.1399,45.28,32500.0,medical,1.22,0.0,740.0,744.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,907.0,6800.0,4.0,227.0,0.0,0.0,83.0,9.0,6.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,4.0,9.0,0.0,5.0,0.0,0.0,2.0,100.0,0.0,0.0,7800.0,907.0,5300.0,1000.0,2015,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309195,10400.0,10400.0,10400.0,0.0639,318.23,57600.0,car,21.35,0.0,720.0,724.0,1.0,16.0,0.0,18155.0,0.0,0.0,0.0,226820.0,55500.0,9.0,14176.0,0.0,0.0,243.0,3.0,3.0,1.0,0.0,6.0,6.0,9.0,19.0,13.0,12.0,26.0,6.0,16.0,0.0,0.0,7.0,100.0,0.0,0.0,279423.0,68654.0,46500.0,63021.0,2015,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
309505,8500.0,8500.0,8500.0,0.0692,262.15,135000.0,car,14.76,0.0,685.0,689.0,0.0,15.0,0.0,49091.0,0.0,0.0,0.0,335119.0,60700.0,2.0,22341.0,0.0,0.0,426.0,28.0,8.0,5.0,2.0,6.0,11.0,6.0,12.0,11.0,11.0,19.0,11.0,15.0,0.0,0.0,1.0,94.3,0.0,0.0,366352.0,66519.0,27900.0,25852.0,2015,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
309667,9950.0,9950.0,9950.0,0.1333,336.84,20000.0,car,10.02,0.0,695.0,699.0,0.0,9.0,0.0,4606.0,0.0,0.0,0.0,78562.0,25800.0,1.0,8729.0,0.0,0.0,340.0,16.0,16.0,0.0,2.0,2.0,4.0,3.0,9.0,10.0,6.0,16.0,4.0,9.0,0.0,0.0,0.0,84.6,0.0,0.0,103131.0,78562.0,22800.0,77331.0,2015,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309708,3500.0,3500.0,3500.0,0.12689999999999999,117.41,33564.0,car,24.53,3.0,700.0,704.0,1.0,22.0,0.0,850.0,0.0,0.0,0.0,89183.0,3300.0,7.0,4054.0,0.0,0.0,332.0,11.0,10.0,0.0,11.0,1.0,2.0,1.0,4.0,45.0,4.0,9.0,2.0,22.0,0.0,0.0,2.0,68.5,0.0,0.0,105660.0,89183.0,2000.0,102360.0,2015,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309750,10000.0,10000.0,10000.0,0.1757,251.61,78000.0,medical,19.12,0.0,665.0,669.0,0.0,8.0,0.0,9651.0,0.0,0.0,0.0,83673.0,10200.0,1.0,10459.0,0.0,0.0,125.0,55.0,3.0,6.0,0.0,2.0,3.0,2.0,2.0,8.0,3.0,4.0,3.0,8.0,0.0,0.0,1.0,88.9,0.0,0.0,97897.0,46626.0,9600.0,49097.0,2015,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310030,6250.0,6250.0,6250.0,0.1229,208.46,67650.0,car,23.61,1.0,690.0,694.0,0.0,13.0,0.0,6008.0,0.0,0.0,0.0,209574.0,10700.0,8.0,16121.0,0.0,0.0,382.0,2.0,2.0,0.0,0.0,3.0,5.0,3.0,4.0,14.0,6.0,12.0,5.0,13.0,0.0,0.0,4.0,73.1,0.0,0.0,223400.0,209574.0,6000.0,212700.0,2015,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310230,14000.0,14000.0,14000.0,0.1399,478.42,110000.0,medical,22.79,0.0,730.0,734.0,1.0,17.0,0.0,5276.0,1.0,0.0,0.0,269614.0,9200.0,9.0,17974.0,0.0,0.0,163.0,7.0,4.0,1.0,1.0,3.0,3.0,5.0,9.0,26.0,8.0,14.0,3.0,17.0,0.0,0.0,7.0,97.6,0.0,0.0,310298.0,55622.0,8200.0,70106.0,2015,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310246,6000.0,6000.0,6000.0,0.0917,191.28,95000.0,car,17.7,0.0,705.0,709.0,0.0,7.0,0.0,3301.0,0.0,0.0,0.0,266149.0,20000.0,4.0,38021.0,0.0,0.0,290.0,18.0,1.0,4.0,2.0,0.0,1.0,0.0,4.0,7.0,2.0,10.0,1.0,7.0,0.0,0.0,2.0,85.7,0.0,0.0,322476.0,59650.0,0.0,67615.0,2015,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310412,9500.0,9500.0,9500.0,0.0818,298.49,35000.0,car,8.57,0.0,710.0,714.0,0.0,3.0,0.0,8171.0,0.0,0.0,0.0,8171.0,12000.0,1.0,2724.0,0.0,0.0,180.0,13.0,13.0,0.0,0.0,3.0,3.0,3.0,5.0,0.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,12000.0,8171.0,12000.0,0.0,2015,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310461,13200.0,13200.0,13200.0,0.0692,407.1,72000.0,medical,12.92,0.0,780.0,784.0,0.0,15.0,0.0,18810.0,0.0,0.0,0.0,453586.0,66000.0,4.0,34891.0,0.0,0.0,238.0,20.0,5.0,4.0,0.0,4.0,5.0,7.0,14.0,5.0,11.0,26.0,5.0,15.0,0.0,0.0,2.0,100.0,0.0,0.0,528224.0,37267.0,49500.0,33534.0,2015,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310474,3500.0,3500.0,3500.0,0.1561,122.38,30000.0,car,11.4,0.0,725.0,729.0,1.0,4.0,0.0,1266.0,0.0,0.0,0.0,13572.0,7700.0,4.0,3393.0,0.0,0.0,82.0,2.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,4.0,0.0,0.0,3.0,100.0,0.0,0.0,20114.0,13572.0,700.0,12414.0,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310478,8000.0,8000.0,8000.0,0.0789,250.29,70000.0,car,8.88,2.0,660.0,664.0,0.0,10.0,0.0,846.0,0.0,0.0,0.0,27968.0,1100.0,1.0,2797.0,0.0,0.0,151.0,5.0,5.0,0.0,3.0,2.0,2.0,2.0,7.0,17.0,2.0,8.0,2.0,10.0,0.0,2.0,1.0,84.0,0.0,0.0,49121.0,27968.0,1100.0,48021.0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310495,20000.0,20000.0,20000.0,0.1229,667.06,70000.0,car,25.94,0.0,660.0,664.0,2.0,16.0,0.0,28397.0,0.0,0.0,0.0,48461.0,66900.0,7.0,3029.0,0.0,0.0,154.0,1.0,1.0,0.0,0.0,8.0,9.0,10.0,11.0,5.0,12.0,15.0,9.0,16.0,0.0,0.0,4.0,100.0,0.0,0.0,100838.0,48461.0,64500.0,26458.0,2015,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310555,2500.0,2500.0,2500.0,0.0917,79.7,44000.0,car,33.63,0.0,695.0,699.0,0.0,13.0,1.0,17158.0,0.0,0.0,0.0,80760.0,22900.0,6.0,6212.0,0.0,0.0,169.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,22.0,5.0,8.0,3.0,13.0,0.0,0.0,5.0,93.3,0.0,0.0,94176.0,80760.0,16600.0,71276.0,2015,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310587,20000.0,20000.0,20000.0,0.12689999999999999,670.9,56000.0,medical,7.95,0.0,665.0,669.0,0.0,4.0,1.0,2663.0,0.0,0.0,0.0,5108.0,4100.0,3.0,1277.0,0.0,0.0,284.0,13.0,12.0,4.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,5.0,2.0,4.0,0.0,0.0,1.0,91.7,0.0,0.0,13345.0,5108.0,2900.0,9245.0,2015,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
310631,7500.0,7500.0,7500.0,0.1655,265.72,70000.0,medical,9.86,0.0,745.0,749.0,1.0,10.0,0.0,1607.0,0.0,0.0,0.0,12830.0,21600.0,8.0,1283.0,0.0,0.0,46.0,5.0,3.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,8.0,8.0,4.0,10.0,0.0,0.0,7.0,100.0,0.0,0.0,36600.0,12830.0,11000.0,15000.0,2015,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310755,6775.0,6775.0,6775.0,0.1655,240.04,56552.0,car,39.89,0.0,680.0,684.0,0.0,11.0,0.0,3456.0,0.0,0.0,0.0,183656.0,5800.0,3.0,16696.0,0.0,0.0,172.0,1.0,1.0,0.0,1.0,3.0,4.0,3.0,9.0,25.0,5.0,14.0,4.0,11.0,0.0,0.0,1.0,88.2,0.0,0.0,167025.0,183656.0,5300.0,160599.0,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310794,2400.0,2400.0,2400.0,0.1333,81.25,70000.0,medical,18.92,0.0,660.0,664.0,3.0,13.0,0.0,41204.0,0.0,0.0,0.0,41204.0,47000.0,6.0,3170.0,0.0,0.0,240.0,10.0,10.0,0.0,0.0,7.0,11.0,7.0,14.0,0.0,13.0,21.0,11.0,13.0,0.0,0.0,4.0,100.0,0.0,0.0,47000.0,41204.0,40300.0,0.0,2015,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
310820,2500.0,2500.0,2500.0,0.1561,87.42,30000.0,medical,16.24,0.0,690.0,694.0,0.0,9.0,0.0,12654.0,0.0,0.0,0.0,17792.0,24300.0,1.0,1977.0,0.0,0.0,150.0,9.0,9.0,0.0,0.0,2.0,4.0,3.0,3.0,5.0,7.0,10.0,4.0,9.0,0.0,0.0,1.0,100.0,0.0,0.0,30453.0,17792.0,14000.0,6153.0,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310956,24000.0,24000.0,24000.0,0.0818,754.07,100000.0,medical,23.13,0.0,745.0,749.0,0.0,16.0,0.0,36092.0,0.0,0.0,0.0,150729.0,51100.0,0.0,9421.0,0.0,0.0,200.0,51.0,27.0,1.0,0.0,5.0,5.0,5.0,13.0,10.0,6.0,15.0,5.0,16.0,0.0,0.0,0.0,100.0,0.0,0.0,217496.0,85346.0,48100.0,81596.0,2015,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
310958,7000.0,7000.0,7000.0,0.0692,215.89,43000.0,medical,29.28,0.0,765.0,769.0,0.0,12.0,0.0,5743.0,0.0,0.0,0.0,56977.0,21900.0,5.0,4748.0,0.0,0.0,130.0,4.0,4.0,0.0,0.0,2.0,3.0,3.0,6.0,25.0,5.0,11.0,3.0,12.0,0.0,0.0,3.0,100.0,0.0,0.0,82567.0,56977.0,14800.0,60667.0,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
311003,14000.0,14000.0,14000.0,0.1399,325.69,59000.0,medical,30.09,2.0,665.0,669.0,0.0,23.0,0.0,9094.0,0.0,0.0,0.0,156435.0,24400.0,4.0,6802.0,0.0,0.0,179.0,53.0,4.0,0.0,1.0,2.0,2.0,4.0,8.0,25.0,4.0,10.0,2.0,23.0,0.0,1.0,2.0,91.2,0.0,0.0,163924.0,156435.0,24400.0,139524.0,2015,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
311089,6000.0,6000.0,6000.0,0.1153,197.95,75000.0,medical,19.26,0.0,660.0,664.0,3.0,9.0,2.0,7697.0,0.0,0.0,90.0,27031.0,11200.0,9.0,3003.0,0.0,0.0,94.0,2.0,2.0,1.0,0.0,3.0,5.0,3.0,10.0,37.0,5.0,14.0,5.0,9.0,0.0,0.0,4.0,100.0,2.0,0.0,33802.0,27031.0,7700.0,22602.0,2015,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
311122,30000.0,30000.0,30000.0,0.17859999999999998,1082.47,120000.0,car,21.95,0.0,705.0,709.0,2.0,12.0,0.0,9786.0,0.0,0.0,0.0,105278.0,41800.0,11.0,8773.0,0.0,0.0,45.0,21.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,8.0,4.0,5.0,2.0,12.0,0.0,0.0,3.0,100.0,0.0,0.0,148234.0,105278.0,38800.0,104303.0,2015,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
311227,4000.0,4000.0,4000.0,0.1561,139.86,32000.0,medical,11.37,3.0,670.0,674.0,1.0,8.0,0.0,6109.0,0.0,0.0,0.0,9508.0,14800.0,2.0,1358.0,0.0,0.0,233.0,1.0,1.0,0.0,1.0,3.0,6.0,2.0,11.0,5.0,7.0,19.0,6.0,7.0,0.0,2.0,1.0,83.3,0.0,0.0,22800.0,9508.0,5600.0,8000.0,2015,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311252,9800.0,9800.0,9800.0,0.0692,302.24,144000.0,car,12.71,0.0,695.0,699.0,1.0,11.0,0.0,47263.0,0.0,0.0,0.0,315270.0,72000.0,6.0,28661.0,0.0,0.0,211.0,10.0,5.0,4.0,0.0,5.0,5.0,5.0,11.0,11.0,8.0,16.0,5.0,11.0,0.0,0.0,4.0,100.0,0.0,0.0,345586.0,90485.0,61200.0,45586.0,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
311321,11550.0,11550.0,11550.0,0.1333,391.01,23200.0,car,13.65,0.0,690.0,694.0,0.0,15.0,0.0,19727.0,0.0,0.0,0.0,19891.0,44900.0,12.0,1421.0,0.0,0.0,102.0,5.0,5.0,0.0,0.0,6.0,6.0,11.0,11.0,0.0,14.0,16.0,6.0,15.0,0.0,0.0,4.0,100.0,0.0,0.0,46570.0,19891.0,38800.0,0.0,2015,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311339,12000.0,12000.0,12000.0,0.0818,377.04,55000.0,car,26.1,0.0,695.0,699.0,0.0,11.0,0.0,25671.0,0.0,0.0,0.0,126717.0,29400.0,0.0,11520.0,0.0,0.0,249.0,26.0,26.0,4.0,0.0,9.0,9.0,9.0,11.0,4.0,9.0,13.0,9.0,11.0,0.0,0.0,0.0,100.0,0.0,0.0,155200.0,31234.0,29400.0,15000.0,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
